channel_id,channel_label,profile,direction_scope,source_component_id,source_component_label,reward_risk_target,stop_atr_multiple,max_holding_hours,signal_time_utc,entry_time_utc,exit_time_utc,direction,entry_price,stop_price,target_price,exit_price,stop_distance,gross_r,fee_r,net_r,win,exit_reason,holding_5m_bars,signal_atr,signal_adx,signal_rsi,signal_plus_di,signal_minus_di,signal_ema_separation_atr,signal_ema_slope_3_atr,signal_volume_ratio,signal_clv,signal_channel_width_atr,signal_adx_change_3,signal_ema50_slope_6_atr,signal_price_extension_ema20_atr,signal_atr_ratio,signal_trend_age,month,phase,is_baseline
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2020-07-24T17:00:00+00:00,2020-07-24T17:00:00+00:00,2020-07-24T17:15:00+00:00,1,9576.53,9525.953917262812,9702.970206842972,9525.753917262811,50.57608273718863,-1.003954438326908,0.18884700913399222,-1.1928014474609,False,STOP,3,40.4608661897509,26.25264644702711,58.31971510419727,24.032267919262274,14.497021174884331,0.9853674988143584,0.1500089135268972,1.7028320012139246,0.8206205559146706,3.533043492682597,-2.3755951354095934,0.26577147263632467,0.8772578159148149,0.004225091051556379,1.0,2020-07,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2020-07-25T13:00:00+00:00,2020-07-25T13:00:00+00:00,2020-07-25T13:40:00+00:00,1,9606.84,9559.205732363724,9725.92566909069,9559.005732363723,47.63426763627589,-1.0041986580234314,0.20117707989875727,-1.2053757379221888,False,STOP,8,38.10741410902071,27.55758085213224,59.472536218020196,24.481192848423223,12.051971961894584,0.8342642306246855,0.12656740384869627,0.8155445906173865,0.9692524682651571,3.5426177072467135,0.7358788283315576,0.28764045375713176,0.8110669607757311,0.003966778614481308,11.0,2020-07,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2020-07-25T17:00:00+00:00,2020-07-25T17:00:00+00:00,2020-07-26T08:45:00+00:00,1,9617.87,9568.876929262296,9740.352676844263,9740.152676844262,48.993070737704926,2.4959177900672516,0.19755878112316796,2.2983590089440837,True,TARGET,189,39.19445659016394,27.411486980418395,60.76397095829908,25.2723155027077,11.233098528356996,0.7931837660007519,0.15683370032155866,1.8586068151220971,0.669072826435689,3.444364630734005,0.2265278509895161,0.2995533100986234,0.8908067076559403,0.004075254878797457,15.0,2020-07,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2020-08-01T15:00:00+00:00,2020-08-01T15:00:00+00:00,2020-08-02T02:20:00+00:00,1,11613.37,11467.214300853466,11978.759247866335,11978.559247866335,146.15569914653423,2.4986315962964873,0.08070820838882685,2.4179233879076607,True,TARGET,136,116.92455931722738,36.39784003756384,60.821015871809664,24.654256473478405,16.257861766259754,1.5063766145002375,0.29588533183998134,0.9719937179512521,0.943670095164851,4.8240506810008865,-1.8143449197976835,0.707659840149953,0.8714848800334208,0.01006827242839185,33.0,2020-08,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2020-08-24T20:00:00+00:00,2020-08-24T20:00:00+00:00,2020-08-25T02:55:00+00:00,1,11755.460000000001,11698.270342352165,11898.43414411959,11698.070342352165,57.18965764783547,-1.0034971358148799,0.20505045236304054,-1.2085475881779204,False,STOP,83,45.75172611826837,29.656008230542636,57.19256395321981,22.10695586870203,16.29685803240739,0.8564331090433116,0.11302622403334373,0.9162827831646345,0.929868144467799,5.179258141812108,-1.545326604666645,0.34073366441258107,0.4684426026852022,0.003892018313341027,17.0,2020-08,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2020-09-15T10:00:00+00:00,2020-09-15T10:00:00+00:00,2020-09-15T12:35:00+00:00,1,10689.570000000002,10598.965971670877,10916.080070822813,10915.880070822812,90.6040283291243,2.49779259262873,0.11923007436457342,2.3785625182641565,True,TARGET,31,72.48322266329944,40.032396190112784,57.36673316839316,23.068384511961934,18.032990063280778,1.4721507537830336,0.1310477472012735,0.9023752816723212,0.9250532481363267,4.652386960862111,-4.0886914090643955,0.5774403847507421,0.40943441129371394,0.006780869467826396,23.0,2020-09,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2020-09-15T21:00:00+00:00,2020-09-15T21:00:00+00:00,2020-09-15T23:00:00+00:00,1,10851.76,10743.727202969218,11121.841992576956,10743.527202969217,108.03279703078186,-1.0018512896592364,0.0999478297170074,-1.1017991193762438,False,STOP,24,86.42623762462549,30.092717069825614,62.828730096573466,25.27110410192572,15.16381872364823,1.3116792463201492,0.1948498381664835,0.924237643836522,0.833094213295066,3.8347151178725887,-3.898008849833527,0.4715201209092195,1.0953985795378796,0.007964414081363998,34.0,2020-09,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2020-10-05T08:00:00+00:00,2020-10-05T08:00:00+00:00,2020-10-06T15:05:00+00:00,1,10678.19,10627.636909847202,10804.572725381995,10627.436909847202,50.55309015279791,-1.003956236886736,0.21072526768838903,-1.2146815045751251,False,STOP,373,40.44247212223833,35.4206342581732,58.669711585210116,24.032996686644914,15.42641571149095,0.7582932484483085,0.14555704091539262,1.714970391449842,0.9100487498034362,4.222541082153536,-2.535333184982427,0.34823927858434817,0.8658799989418079,0.0037874611347489865,21.0,2020-10,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2020-10-11T11:00:00+00:00,2020-10-11T11:00:00+00:00,2020-10-11T13:05:00+00:00,1,11399.53,11336.343831207261,11557.49542198185,11336.14383120726,63.186168792739956,-1.0031652496712724,0.17991021030079907,-1.1830754599720714,False,STOP,25,50.54893503419196,29.148499760304855,64.85004994997738,29.14573128576242,15.986407415271486,2.124271527498282,0.20859981206070183,1.7529982961394215,0.8232902570059543,3.1060990680376666,-1.9727558891562538,0.6867655699554839,1.176800444739761,0.004434377725198934,69.0,2020-10,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2020-10-11T14:00:00+00:00,2020-10-11T14:00:00+00:00,2020-10-11T21:05:00+00:00,1,11368.58,11305.66055290173,11525.878617745671,11305.46055290173,62.91944709826887,-1.0031786674744423,0.18018308804819083,-1.183361755522633,False,STOP,85,50.335557678615096,28.550096822002562,57.52119318818361,23.713599530297145,15.59648575576125,1.9696884076730932,0.13823298003870393,1.3684347163933497,0.6690007570022416,2.967683420808997,-0.5984029383022929,0.6475327840497827,0.4286825473814103,0.004427680784651384,72.0,2020-10,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2020-10-18T21:00:00+00:00,2020-10-18T21:00:00+00:00,2020-10-19T13:05:00+00:00,1,11435.880000000001,11391.858640355973,11545.93339911007,11545.73339911007,44.021359644027584,2.495456750958677,0.26102798260830196,2.2344287683503747,True,TARGET,193,35.217087715222064,34.8758879966026,58.07630045693171,25.758259666646325,12.01457212190382,0.7404683228437278,0.15551511488855033,0.8827419846050087,0.8452054794520437,4.1587765911913825,3.149159156358415,0.3930098893568651,0.49069452512980927,0.0030795796765231333,15.0,2020-10,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2020-10-22T10:00:00+00:00,2020-10-22T10:00:00+00:00,2020-10-23T22:00:00+00:00,1,12874.0,12684.543561526307,13347.641096184232,12905.07,189.45643847369263,0.16399548228768165,0.06803429381361353,0.09596118847406812,True,TIME_EXIT,432,151.5651507789541,44.961280414177715,60.76507402941844,24.893795108142847,17.565232579275804,1.9967842760922752,0.2101336678605578,1.001461953381771,0.8629982628292393,5.8347185712218295,-5.974158330780661,0.6699629207796521,0.9768572838517494,0.01177313870400092,76.0,2020-10,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2020-11-12T19:00:00+00:00,2020-11-12T19:00:00+00:00,2020-11-14T07:00:00+00:00,1,16095.380000000001,15842.943866173939,16726.470334565158,16164.789999999999,252.4361338260623,0.27496063637159035,0.0638976867357437,0.21106294963584665,True,TIME_EXIT,432,201.94890706084985,23.755839291936862,60.62900052951184,20.205874190223795,13.711491911703714,0.8877439387739137,0.2978968830211355,1.0026860661204087,0.9181609195402302,3.8181934788469216,0.8471219493828812,0.46023869821876134,1.0543790149631795,0.012547166733198998,14.0,2020-11,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2021-01-07T09:00:00+00:00,2021-01-07T09:00:00+00:00,2021-01-07T17:30:00+00:00,1,37296.659999999996,36290.61598470455,39811.77003823861,39811.57003823861,1006.0440152954443,2.4998012015409334,0.038322493283553936,2.4614787082573795,True,TARGET,102,804.8352122363555,42.216038232149636,65.4783600449085,21.964078236194762,12.303094853919491,1.7069293870594684,0.3386148114840696,1.1254237946371983,0.8667678739246707,4.5747749899872945,-1.0298787827817932,0.7836204006047561,1.17489246818877,0.021579341693613446,39.0,2021-01,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2021-01-14T23:00:00+00:00,2021-01-14T23:00:00+00:00,2021-01-15T05:55:00+00:00,1,39046.03999999999,38114.282610308815,41375.433474227946,38114.08261030882,931.7573896911804,-1.0002146481500525,0.04140569394136096,-1.0416203420914134,False,STOP,83,745.4059117529443,41.25797932238752,59.365604964481655,24.076378912184868,15.972032349563493,1.7269563762029994,0.2183528188298218,0.8307305538907087,0.7929315068493102,4.594892455233427,-2.763063244339982,0.7304033696772375,0.6046691250846499,0.019089066711148,26.0,2021-01,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2021-02-03T13:00:00+00:00,2021-02-03T13:00:00+00:00,2021-02-04T00:00:00+00:00,1,36235.7,35650.91711949313,37697.65720126716,37697.45720126716,584.7828805068655,2.4996579927240274,0.0632141942469186,2.436443798477109,True,TARGET,132,467.8263044054924,39.080529157211195,60.48417354275127,26.36189846747525,14.65835217090794,1.5176156864853312,0.1640095963309696,1.1017238786739239,0.70305318129364,4.94846052519833,-3.4923911364169484,0.5389870544532098,0.7427364100257705,0.012912613307620674,33.0,2021-02,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2021-02-14T17:00:00+00:00,2021-02-14T17:00:00+00:00,2021-02-15T01:20:00+00:00,1,49083.46,48280.16278727855,51091.703031803634,48279.96278727855,803.2972127214545,-1.0002489738503109,0.06060236562842374,-1.0608513394787347,False,STOP,100,642.6377701771636,31.268975866548523,61.56428799717422,24.567700566768494,15.051756371274777,0.9328313629030995,0.20281009857515492,0.9314517914681637,0.8347161262919475,4.924967293981921,-1.3982904007885324,0.4717836298928883,0.9219622646844311,0.013092809446177038,18.0,2021-02,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2021-03-02T14:00:00+00:00,2021-03-02T14:00:00+00:00,2021-03-02T16:40:00+00:00,1,49022.02,48220.071064686,51026.892338284975,48219.871064686005,801.9489353139925,-1.0002493924378373,0.06062848068163606,-1.0608778731194732,False,STOP,32,641.559148251194,37.0296905461097,58.094816016259706,20.640907251489047,11.275483276344277,1.2671795327366244,0.12356693125590032,0.831667453778409,0.7742823541989704,3.6329775771312276,-2.072317356876134,0.4418099416077983,0.5208000666894597,0.013087216024439605,28.0,2021-03,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2021-03-14T09:00:00+00:00,2021-03-14T09:00:00+00:00,2021-03-14T11:15:00+00:00,1,60868.43,60075.075579880024,62851.81605029993,60074.87557988003,793.3544201199733,-1.0002520941396786,0.07622274642497777,-1.0764748405646565,False,STOP,27,634.6835360959786,38.410011203197925,60.38576732297675,23.05107203389873,15.000874135221451,2.1689753227606765,0.1638556287829127,0.9654070220312954,0.8490019666444784,4.326471136923825,-2.7115864766146984,0.8054546428189798,0.5281737241558938,0.010427167395551945,27.0,2021-03,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2021-03-27T16:00:00+00:00,2021-03-27T16:00:00+00:00,2021-03-29T04:00:00+00:00,1,54976.869999999995,54291.233884182904,56690.960289542716,55415.840000000004,685.6361158170885,0.6402375689863969,0.08050386163544086,0.5597337073509561,True,TIME_EXIT,432,548.5088926536707,25.944990335162505,59.85106134154986,21.705406696873606,14.832942419472603,0.8849823837346517,0.16017252621560762,1.0513821080199681,0.826569558403249,3.719082821302647,-3.343232703282105,0.29198722622951573,0.7752462447988934,0.009977061182925054,20.0,2021-03,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2021-04-27T18:00:00+00:00,2021-04-27T18:00:00+00:00,2021-04-28T06:10:00+00:00,1,54884.479999999996,54122.437845954664,56789.585385113314,54122.23784595467,762.0421540453287,-1.0002624526726485,0.07152276108827346,-1.0717852137609218,False,STOP,146,609.633723236263,26.475360279498982,61.876693922514484,23.947208204083736,18.349146229312396,1.7728875739204957,0.2792968194490208,1.0494004052554127,0.9045142168044497,4.490844084980149,-0.8736029313678273,0.6986926528443035,0.8626767752323588,0.011107619945752463,38.0,2021-04,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2021-05-09T02:00:00+00:00,2021-05-09T02:00:00+00:00,2021-05-09T04:15:00+00:00,1,59231.2,58390.11211878016,61333.91970304959,58389.912118780165,841.0878812198373,-1.0002377872805692,0.06992201097238092,-1.07015979825295,False,STOP,27,672.8703049758699,23.23335343100448,59.07621230786513,20.790227612332423,15.25562804551598,0.9233999078144728,0.15128405313173005,1.1821120769720121,0.8866632832662066,3.0800735069952605,-1.324546167582799,0.34273789726903064,0.8709859006012771,0.011360251428634834,37.0,2021-05,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2021-06-03T15:00:00+00:00,2021-06-03T15:00:00+00:00,2021-06-04T01:20:00+00:00,1,38624.259999999995,38008.73919070599,40163.06202323502,38008.53919070599,615.5208092940096,-1.0003249280885,0.06225037239488485,-1.0625753004833849,False,STOP,124,492.4166474352077,31.59699061756616,57.363689367358035,23.67725492976683,13.70460358351067,1.3414206785804785,0.2469568159905229,1.3083177717820313,0.66637957239841,4.711152663264182,-0.44338988931945167,0.6490146264595201,0.5834835406753927,0.012748961332268223,11.0,2021-06,backcast_2020_2021,True
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,long_frozen_adx45,LONG,60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2.5,1.25,36,2021-06-25T02:00:00+00:00,2021-06-25T02:00:00+00:00,2021-06-25T06:35:00+00:00,1,34817.6,34190.08075352811,36386.39811617972,34189.880753528116,627.5192464718887,-1.0003187153240616,0.054984353979188653,-1.0553030693032501,False,STOP,55,502.015397177511,33.646622618299396,64.2527717544553,27.52246707586936,14.24171974778643,0.9516465066196009,0.28590600293323765,1.0656106354757962,0.9937211512354108,5.8691426927651795,1.7039097192789612,0.5034011947086362,1.0896100790528203,0.014418835280415083,14.0,2021-06,backcast_2020_2021,True
